id,citations
202153,0
360048,0
228855,0
150919,0
217497,0
89785,0
9142,0
350593,0
297343,0
194647,0
364102,0
190767,0
368404,0
79177,0
117701,0
38729,0
227349,0
207677,0
242450,0
134131,0
332987,0
225173,0
66036,0
288898,0
358256,0
138701,0
1061,0
89865,0
332281,0
84143,0
145929,0
198602,0
53064,0
307677,0
104411,0
307911,0
363113,0
73308,0
107931,0
243913,0
172384,0
147850,0
241401,0
204551,0
330778,0
269561,0
296777,0
217570,0
30418,0
366005,0
114563,0
175616,0
136165,0
79576,0
352011,0
12837,0
317272,0
288251,0
207096,0
94958,0
227293,0
82713,0
74982,0
275604,0
323233,0
222304,0
39790,0
17612,0
178073,0
125737,0
169889,0
329406,0
360372,0
40137,0
30764,0
123300,0
318838,0
251488,0
26512,0
27848,0
352405,0
64855,0
128390,0
54298,0
154761,0
212359,0
262950,0
48947,0
47788,0
71626,0
306958,0
349186,0
39913,0
249304,0
306176,0
369357,0
279964,0
166577,0
171571,0
228989,0
344244,0
134050,0
65812,0
345331,0
313410,0
78527,0
181802,0
109364,0
8541,0
183410,0
265258,0
33763,0
78880,0
219884,0
298619,0
97885,0
202510,0
218521,0
118042,0
40088,0
12712,0
234285,0
203139,0
64729,0
274728,0
49127,0
143475,0
192765,0
62312,0
40179,0
89302,0
66153,0
242656,0
345446,0
149121,0
195160,0
361702,0
200205,0
215324,0
292332,0
74762,0
362643,0
57419,0
359624,0
144162,0
341277,0
294116,0
262219,0
126706,0
89055,0
36761,0
92213,0
4965,0
39668,0
185623,0
51080,0
242428,0
146554,0
311312,0
148796,0
69950,0
242317,0
37771,0
308877,0
241895,0
103400,0
165578,0
36549,0
31787,0
119893,0
75361,0
161368,0
303129,0
65245,0
128344,0
11710,0
123671,0
179795,0
160386,0
165770,0
333605,0
142617,0
297684,0
370145,0
138594,0
163011,0
44299,0
61331,0
59349,0
358626,0
136754,0
225937,0
46845,0
82909,0
56617,0
201608,0
322189,0
240083,0
13035,0
244267,0
274029,0
87135,0
83565,0
86998,0
251118,0
34351,0
329255,0
296043,0
329253,0
266129,0
117933,0
214556,0
251391,0
204262,0
241596,0
16638,0
303822,0
264418,0
215615,0
258280,0
263878,0
52586,0
326678,0
181529,0
73659,0
19333,0
285366,0
187317,0
99807,0
34441,0
91510,0
169868,0
93297,0
353587,0
205845,0
248447,0
344689,0
187387,0
266414,0
335086,0
130729,0
227910,0
5643,0
340033,0
38416,0
126823,0
285658,0
112021,0
328709,0
42314,0
190201,0
366255,0
146649,0
141,0
115224,0
223746,0
276660,0
343208,0
285296,0
57735,0
261664,0
280130,0
54830,0
131432,0
169311,0
160479,0
311794,0
143236,0
89457,0
259792,0
180571,0
348490,0
12782,0
148737,0
339430,0
118273,0
261766,0
357439,0
194410,0
223888,0
183355,0
85490,0
212158,0
93409,0
220219,0
287242,0
327329,0
275390,0
83034,0
208619,0
239791,0
73931,0
200554,0
248983,0
368015,0
296870,0
329037,0
152743,0
117796,0
14498,0
132548,0
52754,0
342729,0
163683,0
335755,0
123880,0
300506,0
358653,0
302820,0
28624,0
141653,0
202298,0
270061,0
29735,0
347716,0
175998,0
108316,0
91110,0
124894,0
297518,0
22124,0
18541,0
292815,0
177727,0
14329,0
369998,0
288707,0
340694,0
159354,0
227851,0
251353,0
290856,0
309112,0
34583,0
137105,0
32629,0
104120,0
323490,0
300274,0
6371,0
89859,0
294220,0
334410,0
148334,0
312198,0
42962,0
259657,0
249667,0
272322,0
83663,0
332658,0
171987,0
343202,0
138876,0
366843,0
129601,0
91274,0
134154,0
114969,0
165422,0
365252,0
43743,0
280448,0
127458,0
215227,0
42548,0
30233,0
171387,0
264223,0
312836,0
284837,0
65437,0
219996,0
95308,0
301225,0
322587,0
52677,0
173568,0
245189,0
239761,0
116240,0
138001,0
367812,0
248040,0
331537,0
2247,0
96278,0
238525,0
314504,0
172316,0
102003,0
273098,0
79750,0
201117,0
336525,0
175582,0
326291,0
24559,0
346636,0
212156,0
312229,0
206717,0
67200,0
347950,0
175252,0
129997,0
47694,0
329574,0
157104,0
176579,0
98962,0
128683,0
8148,0
67718,0
29596,0
307631,0
200952,0
98303,0
58371,0
358856,0
201145,0
92983,0
20978,0
278031,0
131938,0
210043,0
50696,0
212730,0
117600,0
232177,0
347527,0
195506,0
159691,0
82381,0
81506,0
324266,0
205181,0
240320,0
109760,0
18695,0
277094,0
11812,0
52144,0
172794,0
352771,0
309822,0
19974,0
107013,0
309376,0
197155,0
160068,0
201058,0
147551,0
142414,0
130737,0
267312,0
322198,0
342850,0
232771,0
854,0
2032,0
184829,0
263853,0
147680,0
99451,0
95695,0
122730,0
255240,0
43957,0
323893,0
80820,0
259133,0
346059,0
149795,0
361560,0
85927,0
203725,0
290127,0
189302,0
174715,0
27806,0
184631,0
292538,0
213261,0
332722,0
308308,0
195966,0
200338,0
11915,0
81539,0
195176,0
297392,0
282498,0
224818,0
334358,0
66884,0
21192,0
7655,0
362505,0
279711,0
95457,0
218044,0
288143,0
157978,0
288001,0
259931,0
65162,0
253345,0
48417,0
247256,0
112595,0
274560,0
197577,0
56677,0
274781,0
123925,0
136308,0
254389,0
11378,0
139687,0
347456,0
295058,0
347700,0
332530,0
221779,0
275803,0
224074,0
168499,0
1768,0
134409,0
283240,0
184002,0
218639,0
232761,0
193280,0
166736,0
325083,0
210967,0
240277,0
230196,0
110822,0
240971,0
59506,0
189607,0
122917,0
81729,0
6808,0
254972,0
111154,0
210668,0
142180,0
178306,0
120546,0
369833,0
143222,0
128213,0
91818,0
61027,0
319105,0
77146,0
292331,0
334830,0
63693,0
340117,0
253651,0
214764,0
365903,0
213791,0
311184,0
210250,0
66664,0
176843,0
124543,0
181613,0
72190,0
314231,0
217837,0
92737,0
26084,0
43588,0
70244,0
119647,0
179730,0
322662,0
123615,0
55813,0
293035,0
97098,0
220445,0
150398,0
350505,0
16856,0
305830,0
310513,0
311093,0
185429,0
104255,0
254775,0
113416,0
261527,0
303511,0
63999,0
185036,0
333508,0
187760,0
160297,0
194749,0
183364,0
352789,0
331918,0
119591,0
292474,0
272777,0
11431,0
220765,0
169926,0
277721,0
290931,0
255062,0
133747,0
221843,0
263975,0
82810,0
116840,0
183017,0
212619,0
183896,0
243046,0
107869,0
316503,0
114671,0
52664,0
6852,0
137744,0
292447,0
179981,0
161241,0
222912,0
200295,0
87380,0
206668,0
180997,0
76865,0
192636,0
170783,0
131539,0
197010,0
286019,0
360716,0
166525,0
262667,0
278255,0
150125,0
148039,0
189709,0
90449,0
19254,0
314213,0
179364,0
178617,0
142736,0
300765,0
77300,0
283152,0
192256,0
277885,0
82574,0
235068,0
168411,0
70135,0
177703,0
180085,0
87341,0
46981,0
66164,0
216167,0
88837,0
175565,0
158673,0
178963,0
167776,0
306961,0
186196,0
355156,0
294008,0
86698,0
206572,0
32559,0
89288,0
158195,0
25289,0
88741,0
276076,0
120565,0
258367,0
246047,0
83063,0
165246,0
265081,0
134400,0
38885,0
113838,0
187979,0
223210,0
129546,0
176523,0
344840,0
97728,0
175962,0
203817,0
131631,0
193541,0
149526,0
361638,0
271450,0
105501,0
46135,0
104234,0
87591,0
110956,0
182169,0
91784,0
118259,0
339420,0
174469,0
166456,0
212534,0
336203,0
175324,0
87085,0
24602,0
236959,0
338187,0
237090,0
191014,0
140219,0
139895,0
46354,0
88943,0
63131,0
28053,0
237823,0
301770,0
174262,0
296736,0
83442,0
262381,0
362059,0
325968,0
297052,0
269313,0
47299,0
10537,0
143905,0
292819,0
216165,0
303845,0
142515,0
98022,0
140740,0
257507,0
185236,0
201280,0
155862,0
173437,0
173883,0
248339,0
171714,0
106617,0
264096,0
306894,0
342864,0
157627,0
241268,0
63005,0
35296,0
44117,0
108063,0
148527,0
324111,0
266705,0
126349,0
183070,0
84389,0
218045,0
252913,0
200607,0
333295,0
71363,0
193272,0
329971,0
58779,0
98704,0
7282,0
298004,0
260068,0
68391,0
273068,0
75299,0
243641,0
232370,0
280928,0
82394,0
192044,0
353873,0
16173,0
141971,0
113931,0
103178,0
260959,0
150912,0
60817,0
90130,0
62165,0
242823,0
347,0
224633,0
246262,0
226207,0
214530,0
123662,0
69256,0
350201,0
206055,0
148120,0
133101,0
205867,0
193548,0
37919,0
185536,0
19619,0
153734,0
222619,0
130741,0
235575,0
185231,0
56763,0
159264,0
220417,0
143225,0
159813,0
117048,0
30024,0
6267,0
104953,0
329618,0
325699,0
32346,0
182886,0
248050,0
88293,0
123330,0
13099,0
113012,0
314872,0
222233,0
326838,0
232728,0
220962,0
310353,0
366897,0
217781,0
53191,0
290090,0
128044,0
100050,0
196791,0
112882,0
307280,0
54910,0
168096,0
115359,0
235259,0
75965,0
271163,0
341003,0
349047,0
219978,0
305767,0
219293,0
32189,0
196775,0
81899,0
43027,0
274099,0
263498,0
323003,0
143490,0
101745,0
228256,0
197346,0
54913,0
310408,0
109810,0
44862,0
288901,0
238066,0
75453,0
204192,0
267258,0
339585,0
219699,0
49600,0
326098,0
82459,0
321049,0
55330,0
285048,0
310507,0
354425,0
79345,0
244988,0
191723,0
233490,0
191828,0
334846,0
117054,0
308074,0
247981,0
197500,0
22830,0
221230,0
15226,0
360011,0
91719,0
328794,0
118152,0
80041,0
280048,0
327694,0
194167,0
282679,0
75677,0
119562,0
272589,0
160784,0
285853,0
24897,0
118646,0
290262,0
315609,0
267183,0
147861,0
74103,0
54871,0
369154,0
335397,0
70757,0
165410,0
224017,0
185535,0
346997,0
348865,0
322730,0
199450,0
308677,0
305551,0
180966,0
255796,0
261017,0
52536,0
212057,0
29896,0
59778,0
172676,0
185011,0
128100,0
87565,0
71262,0
60388,0
202026,0
86538,0
86922,0
41891,0
232948,0
88017,0
310190,0
92796,0
134873,0
135934,0
137569,0
5561,0
298481,0
92557,0
280134,0
277857,0
204134,0
290649,0
18148,0
145870,0
345535,0
302538,0
164371,0
263101,0
180746,0
231091,0
291379,0
210671,0
108811,0
3106,0
235683,0
12724,0
209325,0
3619,0
265421,0
226047,0
4134,0
117493,0
113418,0
305585,0
25543,0
167242,0
186600,0
306452,0
77210,0
16606,0
91008,0
267771,0
109083,0
173256,0
286555,0
182299,0
321057,0
332468,0
352821,0
111431,0
79515,0
205896,0
294358,0
347833,0
205728,0
237009,0
197699,0
325682,0
27192,0
163739,0
275309,0
83745,0
225671,0
279377,0
317885,0
256046,0
319079,0
268983,0
11189,0
74997,0
26449,0
252585,0
113753,0
172347,0
167719,0
75084,0
15970,0
347478,0
24841,0
273140,0
199641,0
41372,0
43848,0
344414,0
131380,0
38816,0
71122,0
32534,0
291652,0
308859,0
132405,0
256482,0
174547,0
198484,0
313054,0
340941,0
164558,0
322683,0
224278,0
101724,0
348599,0
177224,0
43163,0
93721,0
275113,0
247250,0
247995,0
198202,0
14530,0
243132,0
6373,0
122765,0
189175,0
199556,0
85141,0
207052,0
127002,0
36466,0
266951,0
269952,0
327442,0
274645,0
102362,0
263777,0
251609,0
233693,0
345614,0
237320,0
136779,0
91901,0
327052,0
224713,0
310162,0
223053,0
77818,0
280071,0
43505,0
85820,0
89124,0
291222,0
306395,0
144732,0
313390,0
112101,0
54708,0
338043,0
316796,0
219150,0
299988,0
87015,0
166760,0
324555,0
77392,0
189813,0
139515,0
107228,0
274940,0
112718,0
313270,0
42315,0
23371,0
97420,0
80702,0
353330,0
64227,0
27721,0
61710,0
258252,0
66178,0
211792,0
85696,0
114548,0
283167,0
84969,0
205113,0
237693,0
342744,0
90547,0
135137,0
253008,0
192748,0
219767,0
255300,0
115712,0
120772,0
308797,0
20078,0
5554,0
23926,0
248079,0
308039,0
14745,0
166647,0
247855,0
128352,0
145195,0
153985,0
133561,0
296684,0
294540,0
132265,0
173341,0
19319,0
178914,0
334930,0
34890,0
149600,0
87042,0
310860,0
172845,0
150589,0
329423,0
226731,0
245563,0
365131,0
322796,0
106278,0
177951,0
211630,0
334060,0
43713,0
274036,0
3209,0
53130,0
327854,0
363426,0
29451,0
209333,0
199132,0
270287,0
109961,0
68175,0
59157,0
258972,0
361603,0
265813,0
281718,0
324179,0
115662,0
261251,0
197347,0
367566,0
247506,0
342842,0
354949,0
198282,0
85997,0
165984,0
284340,0
129424,0
320105,0
228980,0
315706,0
351207,0
32166,0
355340,0
71260,0
57165,0
283416,0
232233,0
64297,0
163671,0
76941,0
78667,0
87301,0
224695,0
132616,0
164784,0
127834,0
262662,0
235361,0
244928,0
50384,0
198569,0
150435,0
313480,0
283252,0
235670,0
58733,0
206112,0
157927,0
363926,0
134984,0
5243,0
345167,0
238282,0
233700,0
320977,0
234003,0
245134,0
260583,0
39425,0
119292,0
343957,0
101613,0
225879,0
158004,0
19944,0
7232,0
305158,0
28113,0
334031,0
288765,0
293770,0
235427,0
117202,0
107234,0
160521,0
73206,0
195870,0
153598,0
66098,0
165062,0
333374,0
26508,0
200930,0
88552,0
355832,0
216450,0
353989,0
199087,0
290335,0
58183,0
116060,0
335207,0
248559,0
15730,0
207758,0
164445,0
239243,0
163632,0
167671,0
360819,0
344807,0
361582,0
351445,0
241084,0
153231,0
109762,0
8894,0
38555,0
94793,0
67027,0
79925,0
321054,0
357311,0
93448,0
16106,0
208408,0
143408,0
207608,0
271486,0
159937,0
64853,0
252721,0
369065,0
152434,0
304884,0
37911,0
111132,0
282866,0
209241,0
166904,0
57317,0
303764,0
354038,0
90753,0
180259,0
134825,0
253252,0
16052,0
201041,0
345484,0
68071,0
265016,0
48844,0
176265,0
82901,0
77505,0
44087,0
80109,0
51788,0
352214,0
300601,0
233914,0
119614,0
268640,0
311250,0
44259,0
139048,0
40124,0
161951,0
264077,0
151933,0
262408,0
254078,0
291290,0
189287,0
49940,0
125774,0
122507,0
315141,0
148269,0
215085,0
148607,0
291605,0
104839,0
63261,0
207183,0
234924,0
363460,0
230547,0
197753,0
345861,0
257821,0
280439,0
17745,0
284762,0
228628,0
85784,0
241966,0
189163,0
97374,0
51582,0
260687,0
209375,0
24751,0
178787,0
72786,0
186281,0
361176,0
35270,0
359112,0
144479,0
158009,0
106524,0
95477,0
135956,0
288842,0
95742,0
68831,0
253700,0
1054,0
209955,0
168851,0
62142,0
347644,0
267649,0
109547,0
50363,0
259919,0
16921,0
121905,0
269631,0
301886,0
56168,0
36394,0
311035,0
364039,0
127865,0
72017,0
60399,0
98637,0
218966,0
317704,0
254312,0
130738,0
6648,0
86563,0
170281,0
22013,0
362119,0
93615,0
33470,0
50737,0
337499,0
313037,0
231629,0
266216,0
365026,0
274112,0
297294,0
246866,0
249788,0
348504,0
212190,0
274935,0
217838,0
171831,0
164348,0
324711,0
298705,0
111403,0
208496,0
260502,0
194407,0
104579,0
333936,0
361278,0
328534,0
220993,0
280179,0
303716,0
265876,0
282311,0
161528,0
369015,0
75556,0
91512,0
294307,0
248572,0
102647,0
341679,0
41737,0
43719,0
54261,0
133418,0
337150,0
67350,0
337451,0
280405,0
321341,0
58413,0
177926,0
250883,0
855,0
246428,0
117783,0
194608,0
338015,0
364973,0
172203,0
315942,0
58463,0
312993,0
111148,0
294467,0
347096,0
43970,0
143181,0
110171,0
347860,0
214890,0
123826,0
14356,0
73004,0
314363,0
112521,0
304066,0
290956,0
236166,0
24987,0
61247,0
163559,0
30916,0
251273,0
219344,0
151441,0
191319,0
248176,0
275146,0
244780,0
293774,0
17384,0
160611,0
125294,0
350815,0
99371,0
249354,0
203786,0
59848,0
203179,0
2034,0
154329,0
301367,0
239022,0
117193,0
293343,0
118488,0
362443,0
11226,0
277715,0
268272,0
33062,0
266596,0
174278,0
326956,0
282707,0
149046,0
292518,0
258267,0
95065,0
107383,0
179655,0
272644,0
209635,0
364136,0
55344,0
156656,0
191413,0
324295,0
143435,0
223170,0
246157,0
254422,0
1052,0
18890,0
19430,0
204160,0
291875,0
269185,0
188474,0
129740,0
108370,0
47179,0
279031,0
97471,0
54030,0
74340,0
220404,0
1217,0
290108,0
191313,0
27603,0
125670,0
320901,0
316891,0
304446,0
33213,0
314441,0
311338,0
213549,0
145465,0
335371,0
260908,0
26332,0
164125,0
198785,0
25657,0
192228,0
222056,0
302378,0
242480,0
197624,0
115805,0
295039,0
95827,0
125905,0
91012,0
36697,0
358793,0
238387,0
105523,0
283611,0
321129,0
296428,0
217873,0
162311,0
34100,0
71414,0
182829,0
767,0
29000,0
262721,0
161710,0
11593,0
64876,0
258425,0
22571,0
317185,0
72691,0
295137,0
317214,0
363525,0
331151,0
330589,0
6345,0
11772,0
83972,0
55807,0
44112,0
43624,0
11362,0
358514,0
163912,0
266017,0
299158,0
105991,0
257909,0
23943,0
178002,0
302192,0
81070,0
141553,0
111115,0
214459,0
48185,0
197490,0
318985,0
94872,0
24912,0
215865,0
201720,0
179829,0
274848,0
224003,0
350452,0
63445,0
81903,0
361530,0
165358,0
144926,0
199086,0
268484,0
315253,0
207317,0
295359,0
97566,0
212754,0
56286,0
327668,0
367519,0
332062,0
244085,0
172584,0
307690,0
271850,0
231569,0
337464,0
360017,0
287010,0
336888,0
11476,0
40364,0
98093,0
208511,0
222661,0
124013,0
288161,0
329715,0
255888,0
336924,0
263750,0
94331,0
317606,0
348440,0
133769,0
183295,0
48033,0
180210,0
156336,0
136172,0
73609,0
218312,0
178533,0
275126,0
122070,0
241927,0
196598,0
85687,0
222303,0
242784,0
356393,0
2338,0
201977,0
41250,0
27124,0
95409,0
304204,0
103852,0
238072,0
71627,0
362612,0
190688,0
177923,0
272487,0
67670,0
22354,0
226583,0
170651,0
213174,0
291121,0
192011,0
14387,0
170840,0
155856,0
62513,0
276060,0
192138,0
358887,0
209108,0
223311,0
21916,0
148150,0
325156,0
69822,0
61088,0
54168,0
19365,0
311228,0
273590,0
187415,0
40020,0
47240,0
1035,0
36717,0
135868,0
321583,0
45162,0
311378,0
260518,0
63152,0
328360,0
195098,0
2595,0
300884,0
81637,0
5460,0
129070,0
146430,0
207672,0
333431,0
316005,0
51028,0
226400,0
289379,0
126402,0
311591,0
38899,0
25125,0
147143,0
283181,0
79803,0
171257,0
343204,0
241569,0
16125,0
275959,0
28464,0
368872,0
151938,0
259086,0
116755,0
251915,0
215967,0
233881,0
170904,0
65363,0
258120,0
127106,0
361796,0
15860,0
60584,0
349261,0
14661,0
117299,0
101940,0
134814,0
26502,0
56930,0
341491,0
119475,0
90297,0
91803,0
290081,0
274615,0
175871,0
14080,0
127746,0
363980,0
314905,0
312503,0
242522,0
215052,0
298966,0
205387,0
298519,0
287761,0
233215,0
338186,0
157573,0
153878,0
51652,0
59799,0
225123,0
230484,0
21139,0
4846,0
14217,0
182449,0
332729,0
307417,0
358406,0
105406,0
217798,0
252097,0
134977,0
310418,0
246118,0
122517,0
277465,0
134906,0
369994,0
269181,0
98602,0
161545,0
323028,0
31493,0
138305,0
172600,0
118230,0
153158,0
197829,0
72701,0
159856,0
225619,0
139493,0
83612,0
126268,0
212099,0
223830,0
6296,0
350467,0
70759,0
177710,0
321793,0
237680,0
111155,0
297246,0
196080,0
261653,0
64006,0
27777,0
158608,0
89342,0
223814,0
303955,0
187479,0
87996,0
262539,0
315146,0
204833,0
51085,0
333085,0
13895,0
100052,0
115513,0
165715,0
108968,0
26015,0
6877,0
294771,0
27395,0
205922,0
125441,0
181551,0
361899,0
212637,0
66620,0
225556,0
165783,0
337941,0
360456,0
52026,0
354403,0
49301,0
183498,0
184629,0
215837,0
335850,0
273742,0
164946,0
50909,0
263462,0
78932,0
342405,0
320352,0
215191,0
40090,0
247599,0
138652,0
137082,0
89991,0
190858,0
218954,0
24371,0
333264,0
212562,0
290782,0
21580,0
297247,0
218661,0
38615,0
176982,0
300415,0
36882,0
351706,0
94914,0
357857,0
140525,0
335392,0
151306,0
296933,0
154071,0
199107,0
325716,0
267272,0
232387,0
124173,0
264350,0
156999,0
125876,0
189496,0
113562,0
230061,0
259669,0
110178,0
56898,0
280501,0
97269,0
318000,0
116115,0
367700,0
286424,0
21272,0
226447,0
121476,0
161530,0
179027,0
150712,0
329109,0
314406,0
357662,0
347929,0
21453,0
144740,0
173166,0
216448,0
75010,0
46117,0
20481,0
366271,0
22811,0
9585,0
165956,0
82786,0
277810,0
189525,0
97815,0
65216,0
36251,0
13863,0
89766,0
240297,0
255814,0
77876,0
82409,0
151031,0
280653,0
144952,0
228950,0
162925,0
303607,0
224674,0
284398,0
17803,0
184274,0
115445,0
153990,0
62945,0
107237,0
57945,0
256275,0
249826,0
261844,0
260388,0
105278,0
167602,0
240463,0
76182,0
11956,0
170104,0
316725,0
218627,0
71074,0
54796,0
30779,0
270186,0
59244,0
140531,0
35830,0
342463,0
345489,0
77271,0
82538,0
325180,0
363899,0
150047,0
141268,0
285889,0
170332,0
213690,0
78229,0
110505,0
198544,0
83475,0
189255,0
81284,0
277519,0
182929,0
132927,0
242205,0
172033,0
63740,0
188070,0
175424,0
287072,0
286815,0
158065,0
87218,0
9552,0
62168,0
126856,0
89879,0
356207,0
38160,0
243176,0
294385,0
122919,0
369460,0
267388,0
2993,0
295471,0
3823,0
124942,0
33340,0
143217,0
90669,0
169399,0
337031,0
31713,0
325791,0
121463,0
280295,0
63620,0
216933,0
172161,0
56543,0
2138,0
192809,0
102046,0
199691,0
237160,0
124600,0
352804,0
155692,0
78840,0
243106,0
166154,0
342993,0
283009,0
112304,0
345959,0
238647,0
211618,0
104794,0
342974,0
254741,0
92681,0
360608,0
213586,0
182821,0
16179,0
89276,0
295691,0
67388,0
269849,0
364449,0
230038,0
233304,0
75910,0
315528,0
334300,0
202197,0
269563,0
184377,0
40843,0
132329,0
34143,0
117825,0
3332,0
301960,0
156044,0
263045,0
188074,0
69959,0
256181,0
307225,0
4639,0
74286,0
175207,0
322522,0
19656,0
3503,0
23301,0
310511,0
140796,0
135112,0
318370,0
244960,0
224803,0
135225,0
72651,0
88761,0
140558,0
157693,0
40462,0
181376,0
183954,0
248061,0
240174,0
102301,0
360369,0
200135,0
284626,0
178393,0
168823,0
175921,0
278382,0
185413,0
111677,0
359506,0
253688,0
2897,0
174241,0
194547,0
6638,0
53771,0
319557,0
283571,0
68514,0
79999,0
338644,0
200696,0
80495,0
153859,0
91080,0
239794,0
212195,0
68523,0
226633,0
89131,0
118635,0
351144,0
302270,0
63059,0
154999,0
161656,0
21273,0
352640,0
98287,0
290397,0
263138,0
209853,0
127521,0
83297,0
112253,0
236834,0
79110,0
204058,0
350740,0
73556,0
120950,0
195557,0
110384,0
297168,0
46165,0
281189,0
3581,0
92665,0
80004,0
246897,0
327005,0
93950,0
30993,0
319927,0
195109,0
278709,0
122180,0
38569,0
105897,0
172418,0
350720,0
36330,0
123223,0
171851,0
252088,0
260914,0
113265,0
122425,0
306422,0
266420,0
187575,0
332248,0
7461,0
53088,0
52360,0
257168,0
337719,0
322291,0
294928,0
145336,0
170656,0
41584,0
137417,0
159788,0
22824,0
368192,0
57548,0
59953,0
18225,0
174506,0
246134,0
120538,0
108961,0
121046,0
101369,0
331973,0
13402,0
220736,0
318385,0
257153,0
149529,0
16417,0
80618,0
225855,0
62737,0
133813,0
206571,0
193794,0
114391,0
9497,0
297535,0
20532,0
35843,0
333823,0
7748,0
339105,0
318400,0
161575,0
177377,0
94424,0
332051,0
136457,0
60041,0
93298,0
24683,0
23304,0
239685,0
45836,0
58027,0
363062,0
34450,0
126108,0
338945,0
237964,0
204660,0
355356,0
335989,0
245081,0
270316,0
204932,0
328969,0
30681,0
236348,0
58882,0
6041,0
135518,0
22741,0
95889,0
253914,0
76812,0
34925,0
334794,0
190077,0
245163,0
221904,0
267946,0
165385,0
25688,0
270797,0
297137,0
203146,0
190146,0
365713,0
105320,0
267634,0
107300,0
132655,0
318074,0
113097,0
80902,0
256777,0
224049,0
144559,0
243895,0
328521,0
36415,0
215302,0
178494,0
330541,0
246757,0
361339,0
307998,0
285524,0
245417,0
192356,0
86539,0
209435,0
193504,0
108396,0
246483,0
205634,0
184712,0
272472,0
131871,0
231967,0
144249,0
299839,0
210095,0
216264,0
107683,0
259060,0
158716,0
248221,0
360578,0
117072,0
83921,0
183876,0
31336,0
196014,0
190791,0
26796,0
295571,0
57124,0
318330,0
309791,0
52330,0
186155,0
146792,0
111191,0
277250,0
201530,0
36145,0
73352,0
215206,0
249763,0
248471,0
77968,0
90414,0
103990,0
240922,0
282873,0
93424,0
314926,0
64199,0
138756,0
252960,0
21981,0
144335,0
349364,0
272014,0
249589,0
320688,0
288283,0
319142,0
302441,0
237267,0
80558,0
106189,0
89789,0
249170,0
288610,0
210902,0
291057,0
263952,0
90407,0
88661,0
163882,0
247974,0
293130,0
79006,0
104986,0
351912,0
308574,0
336022,0
27963,0
329761,0
175025,0
204432,0
199176,0
32030,0
303042,0
359651,0
22972,0
165697,0
108901,0
106142,0
363893,0
259178,0
220773,0
165283,0
77712,0
291611,0
310495,0
70449,0
306293,0
69450,0
290822,0
102668,0
7431,0
50547,0
107560,0
6810,0
50528,0
287245,0
93810,0
289713,0
276832,0
109006,0
192708,0
151627,0
9467,0
96415,0
258543,0
234311,0
280478,0
198391,0
60792,0
120110,0
321995,0
33329,0
74131,0
261752,0
64035,0
70589,0
126177,0
287142,0
124490,0
8127,0
116150,0
103381,0
231042,0
10368,0
115285,0
40031,0
318023,0
348239,0
85209,0
256789,0
294572,0
163308,0
59351,0
228822,0
289580,0
103449,0
122123,0
363092,0
21658,0
160882,0
31994,0
86746,0
225126,0
197015,0
334895,0
29786,0
75132,0
278620,0
179078,0
161919,0
298962,0
226464,0
228107,0
364943,0
140775,0
315549,0
292269,0
167836,0
339729,0
362636,0
366472,0
130657,0
241448,0
125757,0
338727,0
274324,0
128557,0
269937,0
92933,0
215265,0
217079,0
143581,0
347204,0
104476,0
43506,0
312309,0
64472,0
53643,0
266975,0
168022,0
174136,0
63428,0
195333,0
272455,0
343331,0
203274,0
213674,0
142891,0
26741,0
294019,0
80762,0
132764,0
81685,0
177747,0
343954,0
272244,0
128413,0
175461,0
94164,0
1729,0
73249,0
171748,0
108569,0
190113,0
294057,0
267880,0
354343,0
241051,0
250069,0
132408,0
135585,0
129875,0
190515,0
102984,0
255903,0
210681,0
346563,0
179053,0
111790,0
326027,0
282356,0
172524,0
147195,0
150757,0
290349,0
249795,0
143164,0
292633,0
188354,0
23635,0
318086,0
147135,0
332209,0
233469,0
139752,0
331002,0
100139,0
205847,0
364005,0
300896,0
174494,0
218162,0
199219,0
328426,0
201023,0
102037,0
37467,0
299950,0
139526,0
131464,0
121834,0
76209,0
206788,0
199469,0
147643,0
279783,0
218014,0
98301,0
309240,0
93379,0
109990,0
46476,0
79806,0
185396,0
218536,0
231465,0
301794,0
347877,0
2271,0
222264,0
271702,0
268433,0
137347,0
272783,0
362500,0
114503,0
182192,0
298212,0
21239,0
167149,0
306356,0
171160,0
150944,0
254224,0
26302,0
124647,0
317616,0
67362,0
79455,0
42797,0
168407,0
52101,0
338739,0
206351,0
9833,0
257460,0
369155,0
143600,0
298181,0
35823,0
262683,0
369738,0
196005,0
155177,0
342388,0
24558,0
251651,0
249206,0
174437,0
197795,0
34428,0
191518,0
263582,0
330040,0
298725,0
350960,0
203546,0
13363,0
94158,0
111748,0
272936,0
239772,0
147495,0
180251,0
191867,0
367148,0
223575,0
291238,0
175561,0
329290,0
101924,0
314545,0
146661,0
309082,0
360426,0
269327,0
40018,0
5269,0
17203,0
201915,0
150027,0
262641,0
13486,0
153909,0
124049,0
318020,0
158460,0
35412,0
63955,0
33949,0
220507,0
195296,0
103996,0
99908,0
240755,0
6376,0
81059,0
104150,0
80319,0
329089,0
323189,0
328061,0
349409,0
143157,0
128077,0
62616,0
325861,0
128958,0
231211,0
286345,0
131408,0
110607,0
95150,0
359743,0
188589,0
213522,0
8097,0
222851,0
251992,0
318272,0
114275,0
249156,0
258541,0
175510,0
8123,0
192110,0
245945,0
125571,0
3592,0
107424,0
235049,0
317465,0
173381,0
365991,0
